Time,Count,Reading,Average,Ac Average,Time,Time Diff,
10/03/2020 12:15:59,1,2.823,2.4866930819148703,0.5121849521956567,03_10__12_15_48,0.009924,
10/03/2020 12:15:59,1,2.154,2.4700584278191267,0.5023786259768303,03_10__12_15_48,0.009925,
10/03/2020 12:15:59,1,2.784,2.4857555064281702,0.4921719193565802,03_10__12_15_48,0.009924,
10/03/2020 12:15:59,1,2.196,2.471267731106762,0.4813267099440893,03_10__12_15_48,0.009919,
10/03/2020 12:15:59,1,2.742,2.484804344551424,0.47012015721931366,03_10__12_15_48,0.00992,
10/03/2020 12:15:59,1,2.238,2.472464127323853,0.4583373557245406,03_10__12_15_48,0.00992,
10/03/2020 12:15:59,1,2.697,2.48369092095766,0.44608594189043055,03_10__12_15_48,0.009917,
10/03/2020 12:15:59,1,2.286,2.473806374909777,0.43317196354139786,03_10__12_15_48,0.009915,
10/03/2020 12:15:59,1,2.649,2.482566056164288,0.4198350625561136,03_10__12_15_48,0.009918,
10/03/2020 12:15:59,1,2.334,2.4751377533560737,0.4059001970961116,03_10__12_15_48,0.009916,
10/03/2020 12:15:59,1,2.604,2.48158086568827,0.3917261439568925,03_10__12_15_48,0.009919,
10/03/2020 12:15:59,1,2.379,2.4764518224038565,0.37701242787924066,03_10__12_15_48,0.009917,
10/03/2020 12:15:59,1,2.556,2.4804292312836638,0.36194034492109545,03_10__12_15_48,0.00992,
10/03/2020 12:15:59,1,2.424,2.4776077697194805,0.3465237161610147,03_10__12_15_48,0.009919,
10/03/2020 12:15:59,1,2.514,2.4794273812335064,0.3309261612912886,03_10__12_15_48,0.009919,
10/03/2020 12:15:59,1,2.469,2.478906012171831,0.3148751538353157,03_10__12_15_48,0.009922,
10/03/2020 12:15:59,1,2.466,2.4782607115632396,0.2997444317217119,03_10__12_15_48,0.009914,
10/03/2020 12:15:59,1,2.517,2.4801976759850777,0.2865973263363724,03_10__12_15_48,0.009966,
10/03/2020 12:15:59,1,2.445,2.4784377921858236,0.273939349628845,03_10__12_15_48,0.010043,
10/03/2020 12:15:59,1,2.502,2.4796159025765325,0.2613615870185761,03_10__12_15_48,0.010059,
10/03/2020 12:15:59,1,2.475,2.479385107447706,0.24851276304003259,03_10__12_15_48,0.010096,
10/03/2020 12:15:59,1,2.457,2.478265852075321,0.237150417491797,03_10__12_15_48,0.01012,
10/03/2020 12:15:59,1,2.538,2.481252559471555,0.2281302686436294,03_10__12_15_48,0.010064,
10/03/2020 12:15:59,1,2.418,2.478089931497977,0.21972825178634678,03_10__12_15_48,0.009971,
10/03/2020 12:15:59,1,2.526,2.4804854349230783,0.21101756745087552,03_10__12_15_48,0.0097,
10/03/2020 12:15:59,1,2.568,2.4848611631769244,0.20462363091948552,03_10__12_15_48,0.008097,
